Event ID,Event Date,Event Type,Event Mode,Event Intensity,Quad Code,Contexts,Actor Name,Actor Country,Actor COW,Primary Actor Sector,Actor Sectors,Actor Title,Actor Name Raw,Wikipedia Actor ID,Recipient Name,Recipient Country,Recipient COW,Primary Recipient Sector,Recipient Sectors,Recipient Title,Recipient Name Raw,Wikipedia Recipient ID,Placename,City,District,Province,Country,Latitude,Longitude,GeoNames ID,Raw Placename,Feature Type,Source,Publication Date,Story People,Story Organizations,Story Locations,Language,Version
20240112-9949-e6dfd61f8372_ASSAULT,2024-01-12,ASSAULT,None,-9.00,MATERIAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi rebels,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Yemen 's Houthi rebels,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,The Wall Street Journal Online,2024-01-12,None,U.S. Central Command ,Africa | United States | Kingdom of the Netherlands | Middle East | Republic of Yemen | Canada | Red Sea | Kingdom of Bahrain | State of Israel | Gaza Strip | Commonwealth of Australia ,English,NGEC_coder-Vers001-b1-Run-001
20240112-0532-8cf5aee9f355_ACCUSE,2024-01-12,ACCUSE,None,-3.00,VERBAL CONFLICT,terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Huthi rebels,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Yemen 's Huthi rebels,Houthi movement,None,None,None,None,None,None,None,None,southern Red Sea,None,Agence France Presse,2024-01-12,None,AFP | Torm | Hamas | Maersk ,Cape of Good Hope | United States | United Kingdom of Great Britain and Northern Ireland | Republic of Yemen | Kingdom of Denmark | Red Sea | State of Israel | South Africa ,English,NGEC_coder-Vers001-b1-Run-001
20240112-6586-f569529d903e_ACCUSE,2024-01-12,ACCUSE,None,-3.00,VERBAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,the Houthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi rebels,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Al Jazeera English,2024-01-12,None,Al Masirah | Reuters ,Muḩāfaz̧at al Ḩudaydah | Sanaa | Muḩāfaz̧at Dhamār | United Kingdom of Great Britain and Northern Ireland | Muḩāfaz̧at Ta‘izz | Republic of Yemen | Red Sea | Muḩāfaz̧at Ḩajjah | Islamic Republic of Iran | State of Israel | Republic of Azerbaijan | United States Virgin Islands ,English,NGEC_coder-Vers001-b1-Run-001
20240112-7910-3f718e982617_ASSAULT,2024-01-12,ASSAULT,None,-9.00,MATERIAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi military targets,Houthi movement,None,None,None,None,None,None,None,None,several cities,None,Reuters News,2024-01-12,Kevin Liffey | Ahmed Rasheed | Mohammed Ali al - Houthi | Doina Chiacu | Michael Georgy ,the Houthi Supreme Political Council ,United States | United Kingdom of Great Britain and Northern Ireland | Middle East | Republic of Yemen | Red Sea | Islamic Republic of Iran | State of Israel | Gaza Strip ,English,NGEC_coder-Vers001-b1-Run-001
20240112-8574-b35a9fe23a83_ASSAULT,2024-01-12,ASSAULT,None,-9.00,MATERIAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,The Houthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi rebels,Houthi movement,None,None,None,None,None,None,None,None,Red Sea,None,Euronews,2024-01-12,Joe Biden ,None,United Kingdom of Great Britain and Northern Ireland | Russian Federation | Red Sea | State of Israel | Republic of Namibia ,French,NGEC_coder-Vers001-b1-Run-001
20240112-8772-bf59afd124eb_ASSAULT,2024-01-12,ASSAULT,None,-9.00,MATERIAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Huthis,Houthi movement,Houthi movement,Iran,630,REB,REB,armed separatist movement,Iran - backed Huthi rebels,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Agence France Presse,2024-01-12,Rishi Sunak ,None,London | United States | United Kingdom of Great Britain and Northern Ireland | Republic of Yemen | Red Sea | Islamic Republic of Iran ,English,NGEC_coder-Vers001-b1-Run-001
20240112-2028-b35a9fe23a83_ASSAULT,2024-01-12,ASSAULT,None,-9.00,MATERIAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,The Houthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi rebels,Houthi movement,None,None,None,None,None,None,None,None,Red Sea,None,Euronews,2024-01-12,Joe Biden ,None,United Kingdom of Great Britain and Northern Ireland | Russian Federation | Red Sea | State of Israel | Republic of Namibia ,French,NGEC_coder-Vers001-b1-Run-001
20240112-8919-e3217cddcd86_ASSAULT,2024-01-12,ASSAULT,None,-9.00,MATERIAL CONFLICT,terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,the Houthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi bases,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Evening Standard,2024-01-12,None,None,United States | United Kingdom of Great Britain and Northern Ireland | Republic of Yemen | Red Sea | Islamic Republic of Iran | State of Israel | Gaza Strip ,English,NGEC_coder-Vers001-b1-Run-001
20240112-8827-f569529d903e_ACCUSE,2024-01-12,ACCUSE,None,-3.00,VERBAL CONFLICT,military | diplomatic | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,the Houthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi rebels,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Al Jazeera English,2024-01-12,al - Ezzi | Mohammed Abdul - Salam | Yahya Saree | Hussein al - Ezzi ,Houthis | Foreign Ministry ,United States | United Kingdom of Great Britain and Northern Ireland | Republic of Yemen | Red Sea | Islamic Republic of Iran | State of Israel | United States Virgin Islands ,English,NGEC_coder-Vers001-b1-Run-001
20240112-0302-4b55db7df9ed_ASSAULT,2024-01-12,ASSAULT,None,-9.00,MATERIAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi rebel targets,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,OPIS News Alerts,2024-01-12,None,None,Federal Republic of Germany | United States | United Kingdom of Great Britain and Northern Ireland | New Zealand | Republic of Korea | Republic of Yemen | Canada | Kingdom of Denmark | Red Sea | Kingdom of Bahrain | Kingdom of the Netherlands | Commonwealth of Australia ,English,NGEC_coder-Vers001-b1-Run-001
20240112-7507-8d246083da03_ASSAULT,2024-01-12,ASSAULT,None,-9.00,MATERIAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,The Houthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi armed forces,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,路透社-中文新闻 (简体),2024-01-12,None,The British Ministry of Defense | Reuters | Hamas ,United States | United Kingdom of Great Britain and Northern Ireland | Washington | Republic of Yemen | Canada | Red Sea | Kingdom of Bahrain | Kingdom of the Netherlands | State of Israel | Gaza Strip | Commonwealth of Australia | United States Virgin Islands ,Chinese,NGEC_coder-Vers001-b1-Run-001
20240113-0267-1036d112b81b_ASSAULT,2024-01-13,ASSAULT,None,-9.00,MATERIAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi rebels,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthis,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,DW English,2024-01-13,Joe Biden ,EU | UN | Hamas ,Gaza | United States | Republic of Yemen | Red Sea | Gaza Strip | United States Virgin Islands ,English,NGEC_coder-Vers001-b1-Run-001
20240113-6730-a5557a79d268_PROTEST_demo,2024-01-13,PROTEST,demo,-5.00,MATERIAL CONFLICT,terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Huthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Huthi rebel,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Agence France Presse,2024-01-13,None,US Central Command | Supreme Political Council | Hamas ,Sanaa | United States | United Kingdom of Great Britain and Northern Ireland | Republic of Yemen | Red Sea | Islamic Republic of Iran | State of Israel | United States Virgin Islands ,English,NGEC_coder-Vers001-b1-Run-001
20240114-7269-2c46f5d12e2a_PROTEST,2024-01-14,PROTEST,None,-5.00,MATERIAL CONFLICT,terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,the Houthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi rebels,Houthi movement,White House,None,Washington County,"Washington, D.C.",USA,38.89704,-77.03655,9675434,White House,PRK,路透社-中文新闻 (简体),2024-01-14,Biden | John Kirby | Joe Biden ,White House ,White House | United States | United Kingdom of Great Britain and Northern Ireland | Republic of Yemen | Red Sea | Islamic Republic of Iran | United States Virgin Islands ,Chinese,NGEC_coder-Vers001-b1-Run-001
20240115-9689-48bfbd0d086e_ASSAULT,2024-01-15,ASSAULT,None,-9.00,MATERIAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,the Houthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthis,Houthi movement,Red Sea,None,None,None,NA,20.26735,38.53455,350155,Red Sea,SEA,Reuters News,2024-01-15,None,QatarEnergy | Hamas ,United States | State of Qatar | Republic of Yemen | Red Sea | State of Israel | Gaza Strip ,English,NGEC_coder-Vers001-b1-Run-001
20240115-5904-ff797f3ef0a8_ASSAULT,2024-01-15,ASSAULT,None,-9.00,MATERIAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,the Houthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthis,Houthi movement,Red Sea,None,None,None,NA,20.26735,38.53455,350155,Red Sea,SEA,Reuters News,2024-01-15,None,QatarEnergy | Hamas ,United States | State of Qatar | Republic of Yemen | Red Sea | State of Israel | Gaza Strip ,English,NGEC_coder-Vers001-b1-Run-001
20240116-0031-2e14012df747_THREATEN,2024-01-16,THREATEN,None,-3.50,VERBAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi militia,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi rebels,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Reuters News,2024-01-16,Dan Whitcomb | Steve Holland | Biden | Joe Biden | Jasper Ward ,Reuters ,United States | Islamic Republic of Iran | Republic of Yemen | Red Sea ,English,NGEC_coder-Vers001-b1-Run-001
20240116-3424-1fb1ec68b6d5_THREATEN,2024-01-16,THREATEN,None,-3.50,VERBAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi militia,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi rebels,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Reuters News,2024-01-16,Dan Whitcomb | Steve Holland | Biden | Joe Biden | Jasper Ward ,Reuters ,United States | Islamic Republic of Iran | Republic of Yemen | Red Sea ,English,NGEC_coder-Vers001-b1-Run-001
20240117-9349-3059fd6a539b_ASSAULT,2024-01-17,ASSAULT,None,-9.00,MATERIAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Huthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Huthi rebels,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Agence France Presse,2024-01-17,None,US Navy | Hamas ,Gaza | United States | Republic of Yemen | Red Sea | Islamic Republic of Iran | State of Israel | United States Virgin Islands ,English,NGEC_coder-Vers001-b1-Run-001
20240117-9684-efa35278a55a_ASSAULT,2024-01-17,ASSAULT,None,-9.00,MATERIAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi armed organization,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,香港01网 (简体),2024-01-17,None,The Wall Street Journal ,United States | Republic of Yemen | Socialist Republic of Vietnam | Red Sea | State of Israel ,Chinese,NGEC_coder-Vers001-b1-Run-001
20240117-6250-ab8d6e92c179_RETREAT,2024-01-17,RETREAT,None,6.50,MATERIAL COOPERATION,diplomatic | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Huthi rebels,Houthi movement,Houthi movement,Iran,630,REB,REB,armed separatist movement,Iran - backed Huthi rebels,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Agence France Presse,2024-01-17,Antony Blinken | Blinken ,State | Ansarallah | Hamas | The Department of State ,Gaza | United States | Republic of Yemen | Red Sea | Islamic Republic of Iran | State of Israel | United States Virgin Islands ,English,NGEC_coder-Vers001-b1-Run-001
20240118-1150-b46a62c95d20_ASSAULT,2024-01-18,ASSAULT,None,-9.00,MATERIAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi,Houthi movement,Mukalla,Mukalla,Al Mukalla City,Muhafazat Hadramaout,YEM,14.54248,49.12424,78754,Mukalla,PPLA,路透社-中文新闻 (简体),2024-01-18,Biden ,Reuters | Hamas | Air Force | U.S. Navy ,United States | Mukalla | Republic of Yemen | New Delhi | Red Sea | Islamic Republic of Iran | Gaza Strip | Europe | United States Virgin Islands ,Chinese,NGEC_coder-Vers001-b1-Run-001
20240119-0368-285f7dbf1eb7_ASSAULT,2024-01-19,ASSAULT,None,-9.00,MATERIAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi militia,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi targets,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Reuters News,2024-01-19,John Kirby | Kirby | Toby Chopra | Jeff Mason | Andrea Shalal ,White House | the White House ,United States | Middle East | Republic of Yemen | Red Sea | Islamic Republic of Iran | United States Virgin Islands ,English,NGEC_coder-Vers001-b1-Run-001
20240119-0368-285f7dbf1eb7_ACCUSE,2024-01-19,ACCUSE,None,-3.00,VERBAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi militia,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi targets,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Reuters News,2024-01-19,John Kirby | Kirby | Toby Chopra | Jeff Mason | Andrea Shalal ,White House | the White House ,United States | Middle East | Republic of Yemen | Red Sea | Islamic Republic of Iran | United States Virgin Islands ,English,NGEC_coder-Vers001-b1-Run-001
20240119-8163-5049fe8cbe35_ACCUSE,2024-01-19,ACCUSE,None,-3.00,VERBAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi militia,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,The Houthis,Houthi movement,None,None,None,None,None,None,None,None,Yemen,None,Reuters News,2024-01-19,None,X | U.S. Central Command | Twitter | TankerTrackers.com ,United States | Republic of Yemen | State of Kuwait | Red Sea | Jeddah | Islamic Republic of Iran | Kingdom of Saudi Arabia | State of Israel | Gaza Strip ,English,NGEC_coder-Vers001-b1-Run-001
20240119-6730-285f7dbf1eb7_ACCUSE,2024-01-19,ACCUSE,None,-3.00,VERBAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi militia,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi targets,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Reuters News,2024-01-19,John Kirby | Kirby | Toby Chopra | Jeff Mason | Andrea Shalal ,White House | the White House ,United States | Middle East | Republic of Yemen | Red Sea | Islamic Republic of Iran | United States Virgin Islands ,English,NGEC_coder-Vers001-b1-Run-001
20240119-8390-b2f1089fb3b5_ACCUSE,2024-01-19,ACCUSE,None,-3.00,VERBAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi militia,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,The Houthis,Houthi movement,None,None,None,None,None,None,None,None,Yemen,None,Reuters News,2024-01-19,None,X | U.S. Central Command | Twitter | TankerTrackers.com ,United States | Republic of Yemen | State of Kuwait | Red Sea | Jeddah | Islamic Republic of Iran | Kingdom of Saudi Arabia | State of Israel | Gaza Strip ,English,NGEC_coder-Vers001-b1-Run-001
20240122-5916-66fdafb366b6_ASSAULT,2024-01-22,ASSAULT,None,-9.00,MATERIAL CONFLICT,terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,The Houthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi targets,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Al Jazeera English,2024-01-22,None,Ministry of Defence ,United States | United Kingdom of Great Britain and Northern Ireland | Kingdom of Bahrain | Republic of Yemen | Canada | Red Sea | Islamic Republic of Iran | Kingdom of the Netherlands | Commonwealth of Australia | United States Virgin Islands ,English,NGEC_coder-Vers001-b1-Run-001
20240123-4899-091dbd8d8d7b_ASSAULT,2024-01-23,ASSAULT,None,-9.00,MATERIAL CONFLICT,terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi group,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi camps,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Xinhua News Agency,2024-01-23,None,Xinhua | UN ,United States | United Kingdom of Great Britain and Northern Ireland | Republic of Yemen | Red Sea | State of Israel ,English,NGEC_coder-Vers001-b1-Run-001
20240125-6592-ddd02871f711_ASSAULT,2024-01-25,ASSAULT,None,-9.00,MATERIAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi officials,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Jordan News Agency,2024-01-25,Muhammad Fadl Abdulnabi | David Cameron | Muhammad Ali Al - Qadiri | Muhammad Nasser Al - Atfi | Muhammad Ahmed Al - Talbi ,BBC | the Houthi Coastal Defense Force | the Procurement Department ,London | United States | United Kingdom of Great Britain and Northern Ireland | Republic of Yemen | Red Sea ,Arabic,NGEC_coder-Vers001-b1-Run-001
20240129-5397-579b66ffe3fe_THREATEN_territory,2024-01-29,THREATEN,territory,-4.00,VERBAL CONFLICT,military | diplomatic | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,the Houthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Yemeni Ansar Allah rebel movement,Houthi movement,None,None,None,None,None,None,None,None,Gaza Strip,None,World Service Wire,2024-01-29,Nasser Kanaani ,Ansar Allah | Reuters | Hamas | Foreign Ministry ,Tel Aviv | People’s Republic of China | New Zealand | Beijing | Tehran | Red Sea | Islamic Republic of Iran ,English,NGEC_coder-Vers001-b1-Run-001
20240131-0802-86798057fe57_ASSAULT,2024-01-31,ASSAULT,None,-9.00,MATERIAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,the Houthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi sites,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Asharq Al Alawsat,2024-01-31,None,The US Central Command | The US Army ,United States | United Kingdom of Great Britain and Northern Ireland | Republic of Yemen | Red Sea | State of Israel | United States Virgin Islands ,Arabic,NGEC_coder-Vers001-b1-Run-001
20240131-0729-86798057fe57_ASSAULT,2024-01-31,ASSAULT,None,-9.00,MATERIAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,the Houthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi sites,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Asharq Al Alawsat,2024-01-31,None,The US Central Command | The US Army ,United States | United Kingdom of Great Britain and Northern Ireland | Republic of Yemen | Red Sea | State of Israel | United States Virgin Islands ,Arabic,NGEC_coder-Vers001-b1-Run-001
20240131-6759-0508e7dba1c9_ASSAULT,2024-01-31,ASSAULT,None,-9.00,MATERIAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi militants,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi targets,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Al-Bawaba News,2024-01-31,None,CENTCOME | CENTCOM | The U.S. Military Central Command | U.S. CENTCOM | the UK Armed Forces ,Ireland | Sanaa | United States | Kingdom of the Netherlands | Republic of Yemen | Canada | Red Sea | Kingdom of Bahrain | State of Israel | Gaza Strip | Commonwealth of Australia ,English,NGEC_coder-Vers001-b1-Run-001
20240206-0169-7bb27fb25adb_ACCUSE,2024-02-06,ACCUSE,None,-3.00,VERBAL CONFLICT,human_rights | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Huthi - run court,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Huthi,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Agence France Presse,2024-02-06,Niku Jafarnia ,Human Rights Watch | the Euro - Mediterranean Human Rights Monitor ,United States | United Kingdom of Great Britain and Northern Ireland | Ibb | Republic of Yemen | Red Sea | Islamic Republic of Iran | State of Israel ,English,NGEC_coder-Vers001-b1-Run-001
20240206-2826-0e6f129a20b1_ACCUSE,2024-02-06,ACCUSE,None,-3.00,VERBAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,the Houthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi vessels,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,EFE News Service,2024-02-06,Antony Blinken ,US Central Command | State | US Navy ,Sanaa | United States | United Kingdom of Great Britain and Northern Ireland | Middle East | Syrian Arab Republic | Republic of Yemen | Red Sea ,English,NGEC_coder-Vers001-b1-Run-001
20240212-8549-a8a9eb7b63d8_ACCUSE,2024-02-12,ACCUSE,None,-3.00,VERBAL CONFLICT,military | health | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthis,Houthi movement,Houthi movement,Iran,630,REB,REB,armed separatist movement,Iran - aligned Houthis,Houthi movement,Red Sea,None,None,None,NA,20.26735,38.53455,350155,Red Sea,SEA,Reuters - Noticias Latinoamericanas,2024-02-12,Yahya Saree | HOUTI YEMEN | Tedros Adhanom Ghebreyesus ,UNRWA | EU UNRWA | UN | the World Health Organization | Hamas ,Japan | Republic of the Marshall Islands | United States | Rafaḩ | Republic of Yemen | Red Sea | Islamic Republic of Iran | State of Israel | Gaza Strip ,Spanish,NGEC_coder-Vers001-b1-Run-001
20240214-9317-d094ad4d0e19_ACCUSE,2024-02-14,ACCUSE,None,-3.00,VERBAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthis,Houthi movement,Houthi movement,Iran,630,REB,REB,armed separatist movement,Iran - aligned Houthis,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Reuters News,2024-02-14,Pappas ,Central Command | Centcom | Nasdaq | Star Bulk ,Federative Republic of Brazil | United States | Republic of Yemen | Red Sea | Islamic Republic of Iran | State of Israel | Suez | Hellenic Republic ,English,NGEC_coder-Vers001-b1-Run-001
20240215-9419-7b619d565821_SANCTION,2024-02-15,SANCTION,None,-6.00,MATERIAL CONFLICT,terrorism ,Houthi movement,Iran,630,REB,REB,armed separatist movement,Iran - backed Houthis,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthis,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Reuters News,2024-02-15,Andrew Heavens | Abdulmalik al - Houthi | Jana Choukeir | Nayera Abdallah | Timothy Heritage ,None,Africa | United States | Middle East | Republic of Yemen | Red Sea | Islamic Republic of Iran | State of Israel ,English,NGEC_coder-Vers001-b1-Run-001
20240222-2119-c6f45da24869_ASSAULT,2024-02-22,ASSAULT,None,-9.00,MATERIAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Huthi rebels,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Yemen 's Huthi rebels,Houthi movement,Republic of Yemen,None,None,None,YEM,15.5,47.5,69543,Yemen,PCLI,Agence France Presse,2024-02-22,None,US Central Command | CENTCOM | The European Union ,United States | United Kingdom of Great Britain and Northern Ireland | Republic of Yemen | Red Sea | Islamic Republic of Iran | State of Israel | Gaza Strip ,English,NGEC_coder-Vers001-b1-Run-001
20240228-3177-96a6bb15c07f_ACCUSE,2024-02-28,ACCUSE,None,-3.00,VERBAL CONFLICT,military | terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi group,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Yemen 's armed Houthi group,Houthi movement,None,None,None,None,None,None,None,None,Salamina Island near Athens,None,Indo-Asian News Service,2024-02-28,Pavlos Marinakis ,European Union | EU | the Hellenic Navy | the Council of the EU | Xinhua news agency ,Shayzar | Athens | Republic of Yemen | State of Israel | Red Sea | Hellenic Republic | Gaza Strip ,English,NGEC_coder-Vers001-b1-Run-001
20240319-1453-0cd8a61f5957_ASSAULT,2024-03-19,ASSAULT,None,-9.00,MATERIAL CONFLICT,terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi militant group,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,a Houthi convoy,Houthi movement,Radama,None,Mukayras,Al Bayda,YEM,14.0775,45.88833,408946,Rada’a,TRB,Al-Bawaba News,2024-03-19,Zilai ,None,Al Bayda Governorate | Radama | Ar Ridāḩah ,English,NGEC_coder-Vers001-b1-Run-001
20240326-0117-9d0e137dcdba_MOBILIZE,2024-03-26,MOBILIZE,None,-5.50,MATERIAL CONFLICT,terrorism ,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Houthi militants,Houthi movement,Houthi movement,Yemen,679,REB,REB,armed separatist movement,Yemen 's Houthi militants,Houthi movement,None,None,None,None,None,None,None,None,Gulf; Red Sea,None,Reuters News,2024-03-26,None,Maersk ,Kingdom of Denmark | Red Sea | Republic of Yemen ,English,NGEC_coder-Vers001-b1-Run-001
