Event ID,Event Date,Event Type,Event Mode,Event Intensity,Quad Code,Contexts,Actor Name,Actor Country,Actor COW,Primary Actor Sector,Actor Sectors,Actor Title,Actor Name Raw,Wikipedia Actor ID,Recipient Name,Recipient Country,Recipient COW,Primary Recipient Sector,Recipient Sectors,Recipient Title,Recipient Name Raw,Wikipedia Recipient ID,Placename,City,District,Province,Country,Latitude,Longitude,GeoNames ID,Raw Placename,Feature Type,Source,Language
20240404-6737-f1819b5705dd_REQUEST,2024-04-04,REQUEST,,0.0,VERBAL CONFLICT,election ,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,Enforcement Directorate,India,750.0,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Indo-Asian News Service,English
20240530-4155-0f6a09538c4c_REQUEST,2024-05-30,REQUEST,,0.0,VERBAL CONFLICT,election ,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,Enforcement Directorate,India,750.0,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240530-0271-c722022138b6_MOBILIZE,2024-05-30,MOBILIZE,,-5.5,MATERIAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,Enforcement Directorate,India,750.0,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,,,,,,,,,Enforcement Directorate On The Bail Plea Moved By Delhi Chief Minister Arvind Kejriwal,,Hindustan Times,English
20240530-0271-c722022138b6_RETREAT,2024-05-30,RETREAT,,6.5,MATERIAL COOPERATION,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,Enforcement Directorate,India,750.0,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240316-6394-e294d457cfe3_COERCE_arrest,2024-03-16,COERCE,arrest,-7.0,MATERIAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,K. Kavitha,India,750.0,LEG,LEG,member of the legislature,K. Kavitha,K. Kavitha,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Indo-Asian News Service,English
20240406-2436-c85f6b74e666_SANCTION_convict,2024-04-06,SANCTION,convict,-6.0,MATERIAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,K. Kavitha,India,750.0,LEG,LEG,member of the legislature,K Kavitha,K. Kavitha,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240409-4919-732bac8b81c3_COERCE,2024-04-09,COERCE,,-7.0,MATERIAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,K. Kavitha,India,750.0,LEG,LEG,member of the legislature,K Kavitha,K. Kavitha,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Indo-Asian News Service,English
20240409-6894-3020716a8cc2_THREATEN,2024-04-09,THREATEN,,-3.5,VERBAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,K. Kavitha,India,750.0,LEG,LEG,member of the legislature,K Kavitha,K. Kavitha,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Indo-Asian News Service,English
20240410-8474-4064db0ca12b_THREATEN,2024-04-10,THREATEN,,-3.5,VERBAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,K. Kavitha,India,750.0,LEG,LEG,member of the legislature,K Kavitha,K. Kavitha,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240412-4009-403d5616cbed_COERCE_arrest,2024-04-12,COERCE,arrest,-7.0,MATERIAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,K. Kavitha,India,750.0,LEG,LEG,member of the legislature,K Kavitha,K. Kavitha,,,,,,,,,Tihar Jail,,Hindustan Times,English
20240412-0761-41013c3517f8_COERCE_arrest,2024-04-12,COERCE,arrest,-7.0,MATERIAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,K. Kavitha,India,750.0,LEG,LEG,member of the legislature,K Kavitha,K. Kavitha,,,,,,,,,Tihar Jail,,Hindustan Times,English
20240412-4988-26ae315483ba_COERCE_arrest,2024-04-12,COERCE,arrest,-7.0,MATERIAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,K. Kavitha,India,750.0,LEG,LEG,member of the legislature,K Kavitha,K. Kavitha,,,,,,,,,Tihar Jail,,Hindustan Times,English
20240415-7986-f9af35efc62d_THREATEN,2024-04-15,THREATEN,,-3.5,VERBAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,K. Kavitha,India,750.0,LEG,LEG,member of the legislature,K Kavitha,K. Kavitha,,,,,,,,,Tihar Jail,,Hindustan Times,English
20240415-8352-045eed6b3fb7_SANCTION_convict,2024-04-15,SANCTION,convict,-6.0,MATERIAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,K. Kavitha,India,750.0,LEG,LEG,member of the legislature,K. Kavitha,K. Kavitha,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Indo-Asian News Service,English
20240415-7986-f9af35efc62d_ACCUSE,2024-04-15,ACCUSE,,-3.0,VERBAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,K. Kavitha,India,750.0,LEG,LEG,member of the legislature,K Kavitha,K. Kavitha,,,,,,,,,Tihar Jail,,Hindustan Times,English
20240415-7986-f9af35efc62d_COERCE_arrest,2024-04-15,COERCE,arrest,-7.0,MATERIAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,K. Kavitha,India,750.0,LEG,LEG,member of the legislature,K Kavitha,K. Kavitha,,,,,,,,,Tihar Jail,,Hindustan Times,English
20240416-0718-b7d64fb7275f_THREATEN,2024-04-16,THREATEN,,-3.5,VERBAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,K. Kavitha,India,750.0,LEG,LEG,member of the legislature,K Kavitha,K. Kavitha,,,,,,,,,Tihar Jail,,Hindustan Times,English
20240416-9148-b7d64fb7275f_ACCUSE,2024-04-16,ACCUSE,,-3.0,VERBAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,K. Kavitha,India,750.0,LEG,LEG,member of the legislature,K Kavitha,K. Kavitha,,,,,,,,,Tihar Jail,,Hindustan Times,English
20240205-0834-aebd953955e6_ACCUSE,2024-02-05,ACCUSE,,-3.0,VERBAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,Manish Sisodia,India,750.0,GOV,GOV,deputy prime minister,Manish Sisodia,Manish Sisodia,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Indo-Asian News Service,English
20240212-9314-d20c54ac0caa_COERCE_arrest,2024-02-12,COERCE,arrest,-7.0,MATERIAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,Manish Sisodia,India,750.0,GOV,GOV,deputy prime minister,Manish Sisodia,Manish Sisodia,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Indo-Asian News Service,English
20240212-9314-d20c54ac0caa_ACCUSE,2024-02-12,ACCUSE,,-3.0,VERBAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,Manish Sisodia,India,750.0,GOV,GOV,deputy prime minister,Manish Sisodia,Manish Sisodia,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Indo-Asian News Service,English
20240212-9314-d20c54ac0caa_REQUEST,2024-02-12,REQUEST,,0.0,VERBAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,Manish Sisodia,India,750.0,GOV,GOV,deputy prime minister,Manish Sisodia,Manish Sisodia,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Indo-Asian News Service,English
20240213-3643-c581ec70d45e_COERCE_arrest,2024-02-13,COERCE,arrest,-7.0,MATERIAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,Manish Sisodia,India,750.0,GOV,GOV,deputy prime minister,Manish Sisodia,Manish Sisodia,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240213-1826-1f5e65e3f9b0_COERCE_arrest,2024-02-13,COERCE,arrest,-7.0,MATERIAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,Manish Sisodia,India,750.0,GOV,GOV,deputy prime minister,Manish Sisodia,Manish Sisodia,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240222-6060-88a313ad82af_ACCUSE,2024-02-22,ACCUSE,,-3.0,VERBAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,Manish Sisodia,India,750.0,GOV,GOV,deputy prime minister,Manish Sisodia,Manish Sisodia,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Indo-Asian News Service,English
20240312-9280-10403aa01a58_ACCUSE,2024-03-12,ACCUSE,,-3.0,VERBAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,Manish Sisodia,India,750.0,GOV,GOV,deputy prime minister,Manish Sisodia,Manish Sisodia,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Indo-Asian News Service,English
20240319-0616-b93cd5e9f8ae_RETREAT,2024-03-19,RETREAT,,6.5,MATERIAL COOPERATION,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,Manish Sisodia,India,750.0,GOV,GOV,deputy prime minister,Manish Sisodia,Manish Sisodia,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Indo-Asian News Service,English
20240319-0616-b93cd5e9f8ae_SANCTION,2024-03-19,SANCTION,,-6.0,MATERIAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,Manish Sisodia,India,750.0,GOV,GOV,deputy prime minister,Manish Sisodia,Manish Sisodia,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Indo-Asian News Service,English
20240406-6385-b09b8d4a61c1_ACCUSE,2024-04-06,ACCUSE,,-3.0,VERBAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,Manish Sisodia,India,750.0,GOV,GOV,deputy prime minister,Manish Sisodia,Manish Sisodia,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Indo-Asian News Service,English
20240430-7704-0446458ba171_COERCE_arrest,2024-04-30,COERCE,arrest,-7.0,MATERIAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,Manish Sisodia,India,750.0,GOV,GOV,deputy prime minister,Manish Sisodia,Manish Sisodia,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240501-4220-5ee1313bd57e_ACCUSE,2024-05-01,ACCUSE,,-3.0,VERBAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,Manish Sisodia,India,750.0,GOV,GOV,deputy prime minister,Manish Sisodia,Manish Sisodia,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240501-9967-8ca49ca752d0_ACCUSE,2024-05-01,ACCUSE,,-3.0,VERBAL CONFLICT,,Delhi High Court,India,750,JUD,JUD,high court,Delhi court,Delhi High Court,Manish Sisodia,India,750.0,GOV,GOV,deputy prime minister,Manish Sisodia,Manish Sisodia,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240311-4849-cdacd4d68f07_ACCUSE,2024-03-11,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Donald Trump,United States,2,ELI,ELI,"previously held a GOV role, so coded as ELI",Donald Trump,Donald Trump,Michaël Cohen,France,220.0,CVL,CVL,actor,Michael Cohen,Michaël Cohen,New York,,,New York,USA,43.00035,-75.4999,5128638.0,New York,ADM1,Reuters News,English
20240118-1242-81391c9ee053_SANCTION,2024-01-18,SANCTION,,-6.0,MATERIAL CONFLICT,,Ed,,,CVL,CVL,artist,ED,Ed,Arvind Kejriwal,India,750.0,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240202-3753-d0104fb968ad_COERCE_arrest,2024-02-02,COERCE,arrest,-7.0,MATERIAL CONFLICT,election ,Ed,,,CVL,CVL,artist,ED,Ed,Arvind Kejriwal,India,750.0,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,,,,,,,,,Nan,,Hindustan Times,English
20240210-8656-b9a1f14436ac_ACCUSE,2024-02-10,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Ed,,,CVL,CVL,artist,ED,Ed,Arvind Kejriwal,India,750.0,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,The Economist,English
20240217-7940-94347f4d66bf_ACCUSE,2024-02-17,ACCUSE,,-3.0,VERBAL CONFLICT,,Ed,,,CVL,CVL,artist,the ED,Ed,Arvind Kejriwal,India,750.0,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,,,,,,,,,Here,,Indo-Asian News Service,English
20240322-8077-9fe4cb34a00d_THREATEN,2024-03-22,THREATEN,,-3.5,VERBAL CONFLICT,election ,Ed,,,CVL,CVL,artist,ED,Ed,Arvind Kejriwal,India,750.0,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,,,,,,,,,Election Commission Of India,,Indo-Asian News Service,English
20240116-5379-d9f05bd75a82_ACCUSE,2024-01-16,ACCUSE,,-3.0,VERBAL CONFLICT,,Emmanuel Macron,France,220,GOV,GOV,president,French President Emmanuel Macron,Emmanuel Macron,Emmanuel Macron,France,220.0,GOV,GOV,president,Emmanuel Macron,Emmanuel Macron,,,,,,,,,French,,Reuters News,English
20240117-9847-856d129435ba_AID,2024-01-17,AID,,10.0,MATERIAL COOPERATION,military | terrorism ,Emmanuel Macron,France,220,GOV,GOV,president,France 's President Emmanuel Macron,Emmanuel Macron,Emmanuel Macron,France,220.0,GOV,GOV,president,Emmanuel Macron,Emmanuel Macron,Switzerland,,,,CHE,47.00016,8.01427,2658434.0,Switzerland,PCLI,Reuters News,English
20240125-6967-5b5fe7e50667_AID,2024-01-25,AID,,10.0,MATERIAL COOPERATION,,Emmanuel Macron,France,220,GOV,GOV,president,French President Emmanuel Macron,Emmanuel Macron,Emmanuel Macron,France,220.0,GOV,GOV,president,Emmanuel Macron,Emmanuel Macron,Republic of India,,,,IND,22.0,79.0,1269750.0,India,PCLI,Asharq Al Alawsat,Arabic
20240126-8836-3778494f2b00_AID,2024-01-26,AID,,10.0,MATERIAL COOPERATION,military | human_rights | diplomatic ,Emmanuel Macron,France,220,GOV,GOV,president,President Emmanuel Macron,Emmanuel Macron,Emmanuel Macron,France,220.0,GOV,GOV,president,Emmanuel Macron,Emmanuel Macron,Jaipur,Jaipur,Jaipur,Rajasthan,IND,26.91962,75.78781,1269515.0,Jaipur,PPLA,The Mercury,English
20240307-9716-c902ba81a57d_REQUEST,2024-03-07,REQUEST,,0.0,VERBAL CONFLICT,,Emmanuel Macron,France,220,GOV,GOV,president,Emmanuel Macron,Emmanuel Macron,Emmanuel Macron,France,220.0,GOV,GOV,president,French President Emmanuel Macron,Emmanuel Macron,Paris,Paris,Paris,Île-de-France,FRA,48.85341,2.3488,2988507.0,Paris,PPLC,Agence France Presse,English
20240321-0606-98b798a111f9_ACCUSE,2024-03-21,ACCUSE,,-3.0,VERBAL CONFLICT,military ,Emmanuel Macron,France,220,GOV,GOV,president,Emmanuel Macron,Emmanuel Macron,Emmanuel Macron,France,220.0,GOV,GOV,president,French President Emmanuel Macron,Emmanuel Macron,Paris,Paris,Paris,Île-de-France,FRA,48.85341,2.3488,2988507.0,Paris,PPLC,Agence France Presse,English
20240326-9019-36e12b253443_AID,2024-03-26,AID,,10.0,MATERIAL COOPERATION,environment ,Emmanuel Macron,France,220,GOV,GOV,president,"France , Emmanuel Macron",Emmanuel Macron,Emmanuel Macron,France,220.0,GOV,GOV,president,Emmanuel Macron,Emmanuel Macron,Belém,Belém,Belém,Pará,BRA,-1.45583,-48.50444,3405870.0,Belém,PPLA,Agencia EFE - Servicio Internacional,Spanish
20240411-4669-dd53641e68c6_REQUEST,2024-04-11,REQUEST,,0.0,VERBAL CONFLICT,military ,Emmanuel Macron,France,220,GOV,GOV,president,Emmanuel Macron,Emmanuel Macron,Emmanuel Macron,France,220.0,GOV,GOV,president,France 's President Emmanuel Macron,Emmanuel Macron,Republic of France,,,,FRA,46.0,2.0,3017382.0,France,PCLI,Agence France Presse,English
20240503-6706-78291ac2bfba_ACCUSE,2024-05-03,ACCUSE,,-3.0,VERBAL CONFLICT,,Emmanuel Macron,France,220,GOV,GOV,president,Emmanuel Macron,Emmanuel Macron,Emmanuel Macron,France,220.0,GOV,GOV,president,French President Emmanuel Macron,Emmanuel Macron,,,,,,,,,Lidove Noviny,,CTK Daily News,English
20240515-5847-b365ec4af2eb_ACCUSE,2024-05-15,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Emmanuel Macron,France,220,GOV,GOV,president,Emmanuel Macron,Emmanuel Macron,Emmanuel Macron,France,220.0,GOV,GOV,president,French President Emmanuel Macron,Emmanuel Macron,New Caledonia,,,,NCL,-21.5,165.5,2139685.0,New Caledonia,PCLD,Agence France Presse,English
20240515-3713-7a3252a2baf5_REQUEST,2024-05-15,REQUEST,,0.0,VERBAL CONFLICT,,Emmanuel Macron,France,220,GOV,GOV,president,Emmanuel Macron,Emmanuel Macron,Emmanuel Macron,France,220.0,GOV,GOV,president,French President Emmanuel Macron,Emmanuel Macron,New Caledonia,,,,NCL,-21.5,165.5,2139685.0,New Caledonia,PCLD,Agence France Presse,English
20240521-8489-9c48646732d8_CONCEDE,2024-05-21,CONCEDE,,4.5,VERBAL COOPERATION,,Emmanuel Macron,France,220,GOV,GOV,president,Emmanuel Macron,Emmanuel Macron,Emmanuel Macron,France,220.0,GOV,GOV,president,French President Emmanuel Macron,Emmanuel Macron,Paris,Paris,Paris,Île-de-France,FRA,48.85341,2.3488,2988507.0,Paris,PPLC,Agence France Presse,English
20240508-8276-2f742a45626e_ACCUSE,2024-05-08,ACCUSE,,-3.0,VERBAL CONFLICT,,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Alamgir Alam,India,750.0,GOV,GOV,cabinet minister,Alamgir Alam,Alamgir Alam,Ranchi,Ranchi,Rānchī,Jharkhand,IND,23.34316,85.3094,1258526.0,Ranchi,PPLA,Hindustan Times,English
20240508-1234-dbc52f1864f9_ACCUSE,2024-05-08,ACCUSE,,-3.0,VERBAL CONFLICT,,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Alamgir Alam,India,750.0,GOV,GOV,cabinet minister,Alamgir Alam,Alamgir Alam,Ranchi,Ranchi,Rānchī,Jharkhand,IND,23.34316,85.3094,1258526.0,Ranchi,PPLA,Hindustan Times,English
20240508-6450-750a747797da_ACCUSE,2024-05-08,ACCUSE,,-3.0,VERBAL CONFLICT,,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Alamgir Alam,India,750.0,GOV,GOV,cabinet minister,Alamgir Alam,Alamgir Alam,Ranchi,Ranchi,Rānchī,Jharkhand,IND,23.34316,85.3094,1258526.0,Ranchi,PPLA,Hindustan Times,English
20240515-4411-53c0f926c9f5_ACCUSE,2024-05-15,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Directorate of Enforcement,Enforcement Directorate,Alamgir Alam,India,750.0,GOV,GOV,cabinet minister,Alamgir Alam,Alamgir Alam,Ranchi,Ranchi,Rānchī,Jharkhand,IND,23.34316,85.3094,1258526.0,Ranchi,PPLA,Hindustan Times,English
20240113-5267-817868672b61_ACCUSE,2024-01-13,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750.0,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240113-5267-817868672b61_REQUEST,2024-01-13,REQUEST,,0.0,VERBAL CONFLICT,election ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750.0,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240118-9171-2d104293fbed_ACCUSE,2024-01-18,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750.0,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Goa,,,Goa,IND,15.33333,74.08333,1271157.0,Goa,ADM1,Hindustan Times,English
20240131-8685-9e4cd425fd15_ACCUSE,2024-01-31,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750.0,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240131-4880-04807e70a8a3_THREATEN,2024-01-31,THREATEN,,-3.5,VERBAL CONFLICT,election ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750.0,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240201-3147-c24d4f346617_SANCTION,2024-02-01,SANCTION,,-6.0,MATERIAL CONFLICT,,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750.0,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,,,,,,,,,Delhi,,Hindustan Times,English
20240201-8645-c24d4f346617_SANCTION,2024-02-01,SANCTION,,-6.0,MATERIAL CONFLICT,,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750.0,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,,,,,,,,,Delhi,,Hindustan Times,English
20240207-1164-71f56f40f082_ACCUSE,2024-02-07,ACCUSE,,-3.0,VERBAL CONFLICT,,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750.0,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,,,,,,,,,Delhi,,Hindustan Times,English
20240207-4026-295902fd115a_ACCUSE,2024-02-07,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750.0,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Delhi,Delhi,,Delhi,IND,28.65195,77.23149,1273294.0,Delhi,PPLA,Hindustan Times,English
20240207-4979-3203748e56e1_ACCUSE,2024-02-07,ACCUSE,,-3.0,VERBAL CONFLICT,election ,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750.0,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,,,,,,,,,Personal Secretary; Rajya Sabha Member,,Hindustan Times,English
20240214-8855-037fed9e75c1_THREATEN,2024-02-14,THREATEN,,-3.5,VERBAL CONFLICT,,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750.0,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Republic of Madagascar,,,,MDG,-20.0,47.0,1062947.0,Rouse Avenue Court,PCLI,Hindustan Times,English
20240214-5646-0aa5626e5eb6_COERCE,2024-02-14,COERCE,,-7.0,MATERIAL CONFLICT,,Enforcement Directorate,India,750,COP,COP,law enforcement agency,Enforcement Directorate,Enforcement Directorate,Arvind Kejriwal,India,750.0,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,,,,,,,,,Delhi,,Hindustan Times,English
