Event ID,Event Date,Event Type,Event Intensity,Quad Code,Contexts,Actor Name,Actor Country,Actor Title,Actor Name Raw,Recipient Name,Recipient Country,Recipient Title,Recipient Name Raw,Country,Raw Placename,Publication Date,Language,Version
20221220-2348-Ef02988A9E31_Retreat_Release,2022-12-20,Retreat,6.5,Material Cooperation,Diplomatic | Illegal_Drugs,Taliban,Afghanistan,Islamist Group,Taliban,Two American Nationals,United States,,Two American Nationals,AFG,Afghanistan,2022-12-20,English,Ngec_Coder-Vers001-B1-Run-001
20221220-7647-1Edf9F3C6Dfe_Coerce_Censor,2022-12-20,Coerce,-6.5,Material Conflict,Diplomatic,Taliban,Afghanistan,Islamist Group,Taliban,Women,,Women,Women,AFG,Afghanistan,2022-12-20,English,Ngec_Coder-Vers001-B1-Run-001
20221220-7746-3471E7B7502C_Sanction,2022-12-20,Sanction,-6.0,Material Conflict,,United States,,North America,United States,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Afghanistan,2022-12-20,English,Ngec_Coder-Vers001-B1-Run-001
20221220-2348-Ef02988A9E31_Concede,2022-12-20,Concede,4.5,Verbal Cooperation,Diplomatic | Illegal_Drugs,Taliban,Afghanistan,Islamist Group,Taliban,Two American Nationals,United States,,Two American Nationals,AFG,Afghanistan,2022-12-20,English,Ngec_Coder-Vers001-B1-Run-001
20221220-5625-8457Ef39Ffb9_Sanction,2022-12-20,Sanction,-6.0,Material Conflict,Diplomatic | Illegal_Drugs,Taliban,Afghanistan,Islamist Group,Taliban,Two American Nationals,United States,,Two American Nationals,AFG,Afghanistan,2022-12-20,English,Ngec_Coder-Vers001-B1-Run-001
20221220-5625-8457Ef39Ffb9_Retreat_Release,2022-12-20,Retreat,6.5,Material Cooperation,Diplomatic | Illegal_Drugs,Taliban,Afghanistan,Islamist Group,Taliban,Two American Nationals,United States,,Two American Nationals,AFG,Afghanistan,2022-12-20,English,Ngec_Coder-Vers001-B1-Run-001
20221220-5625-8457Ef39Ffb9_Aid,2022-12-20,Aid,10.0,Material Cooperation,Diplomatic | Illegal_Drugs,Taliban,Afghanistan,Islamist Group,Taliban,Two American Nationals,United States,,Two American Nationals,AFG,Afghanistan,2022-12-20,English,Ngec_Coder-Vers001-B1-Run-001
20221220-3851-4C74E8C76D3A_Threaten,2022-12-20,Threaten,-3.5,Verbal Conflict,Diplomatic,Taliban,Afghanistan,Islamist Group,Taliban - Run Higher Education Ministry,Female Students,,Student,Female Students,AFG,Afghanistan,2022-12-20,English,Ngec_Coder-Vers001-B1-Run-001
20221220-2348-Ef02988A9E31_Sanction,2022-12-20,Sanction,-6.0,Material Conflict,Diplomatic | Illegal_Drugs,Taliban,Afghanistan,Islamist Group,Taliban,Two American Nationals,United States,,Two American Nationals,AFG,Afghanistan,2022-12-20,English,Ngec_Coder-Vers001-B1-Run-001
20221220-7647-1Edf9F3C6Dfe_Coerce_Arrest,2022-12-20,Coerce,-7.0,Material Conflict,Diplomatic,Taliban,Afghanistan,Islamist Group,Taliban,Americans,United States,,Americans,AFG,Afghanistan,2022-12-20,English,Ngec_Coder-Vers001-B1-Run-001
20221220-3560-Efb23A07D84E_Threaten,2022-12-20,Threaten,-3.5,Verbal Conflict,Diplomatic,Government Of The Islamic Emirate Of Afghanistan,Afghanistan,Government,Taliban Government,Americans,United States,,Americans,AFG,Afghanistan,2022-12-20,Arabic,Ngec_Coder-Vers001-B1-Run-001
20221221-8568-573E6A7948B8_Sanction,2022-12-21,Sanction,-6.0,Material Conflict,Diplomatic,Taliban,Afghanistan,Islamist Group,Taliban - Run Government,Taliban,Afghanistan,Islamist Group,Afghanistan 'S Taliban - Run Government,AFG,Afghanistan,2022-12-21,English,Ngec_Coder-Vers001-B1-Run-001
20221221-8263-33510D57E99B_Threaten,2022-12-21,Threaten,-3.5,Verbal Conflict,Diplomatic,Pakistan,Pakistan,,Pakistan,Afghan Authorities,Afghanistan,Writer,Afghan Authorities,AFG,Afghanistan,2022-12-21,English,Ngec_Coder-Vers001-B1-Run-001
20221221-8523-926936B56Daf_Coerce_Censor,2022-12-21,Coerce,-6.5,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban,Women,,Women,Women,AFG,Afghanistan,2022-12-21,Russian,Ngec_Coder-Vers001-B1-Run-001
20221221-3923-Ee328899C112_Sanction,2022-12-21,Sanction,-6.0,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban,Girls,,Girl,Girls,AFG,Kabul,2022-12-21,English,Ngec_Coder-Vers001-B1-Run-001
20221221-9670-6F2Cbf842A37_Sanction,2022-12-21,Sanction,-6.0,Material Conflict,Diplomatic,Taliban,Afghanistan,Islamist Group,Taliban - Run Government,Taliban,Afghanistan,Islamist Group,Afghanistan 'S Taliban - Run Government,AFG,Afghanistan,2022-12-21,English,Ngec_Coder-Vers001-B1-Run-001
20221221-1329-1F4Df769Ffdb_Coerce_Censor,2022-12-21,Coerce,-6.5,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban,Women,,Women,Women,AFG,Afghanistan,2022-12-21,Chinese,Ngec_Coder-Vers001-B1-Run-001
20221221-7877-D066Ca30D891_Accuse,2022-12-21,Accuse,-3.0,Verbal Conflict,,Women,,Women,Women,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Kabul,2022-12-21,English,Ngec_Coder-Vers001-B1-Run-001
20221221-9036-52B9F86028C9_Accuse,2022-12-21,Accuse,-3.0,Verbal Conflict,,The United Nations,United Nations,,The United Nations,Taliban,Afghanistan,Islamist Group,Afghan Taliban,AFG,Kabul,2022-12-21,Chinese,Ngec_Coder-Vers001-B1-Run-001
20221221-1568-8006Ed465F9D_Protest_Demo,2022-12-21,Protest,-5.0,Material Conflict,,Female Students,,Student,Female Students,Government Of The Islamic Emirate Of Afghanistan,Afghanistan,Government,Taliban Government,AFG,Kabul,2022-12-21,Arabic,Ngec_Coder-Vers001-B1-Run-001
20221221-8145-465A221F680F_Mobilize,2022-12-21,Mobilize,-5.5,Material Conflict,,Taliban Movement,,Militant Movement,Taliban Movement,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Afghanistan,2022-12-21,Russian,Ngec_Coder-Vers001-B1-Run-001
20221221-1515-993Af524Cbb8_Coerce,2022-12-21,Coerce,-7.0,Material Conflict,Terrorism,Government Of The Islamic Emirate Of Afghanistan,Afghanistan,Government,Taliban Government,Female Students,,Student,Female Students,AFG,Afghanistan,2022-12-21,English,Ngec_Coder-Vers001-B1-Run-001
20221222-6158-Df5536837B09_Coerce_Censor,2022-12-22,Coerce,-6.5,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban Security Officials,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Kabul,2022-12-22,English,Ngec_Coder-Vers001-B1-Run-001
20221222-5673-38D423Bef7F7_Protest_Demo,2022-12-22,Protest,-5.0,Material Conflict,Terrorism,Female Students,,Student,Female Students,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Kabul,2022-12-22,Russian,Ngec_Coder-Vers001-B1-Run-001
20221222-4508-5Ed6E6Ed7Fc4_Protest_Demo,2022-12-22,Protest,-5.0,Material Conflict,Human_Rights,Afghan Women,Afghanistan,Women,Afghan Women,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Kabul,2022-12-22,English,Ngec_Coder-Vers001-B1-Run-001
20221222-7041-C27B2C34277E_Request,2022-12-22,Request,0.0,Verbal Conflict,Diplomatic,Nasser Kanaani,Iran,Foreign Affairs Ministry,Nasser Kana'Ani,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Afghanistan,2022-12-22,English,Ngec_Coder-Vers001-B1-Run-001
20221222-8880-A3Ce0A3A39Db_Protest_Demo,2022-12-22,Protest,-5.0,Material Conflict,,Women,,Women,Women,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Kabul,2022-12-22,English,Ngec_Coder-Vers001-B1-Run-001
20221222-7834-Ad3Dd95A844F_Accuse,2022-12-22,Accuse,-3.0,Verbal Conflict,,Women,,Women,Women,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Kabul,2022-12-22,English,Ngec_Coder-Vers001-B1-Run-001
20221222-4908-5Ed6E6Ed7Fc4_Protest_Demo,2022-12-22,Protest,-5.0,Material Conflict,Human_Rights,Afghan Women,Afghanistan,Women,Afghan Women,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Kabul,2022-12-22,English,Ngec_Coder-Vers001-B1-Run-001
20221222-6158-Df5536837B09_Protest_Demo,2022-12-22,Protest,-5.0,Material Conflict,,Women,,Women,Women,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Kabul,2022-12-22,English,Ngec_Coder-Vers001-B1-Run-001
20221222-0606-15A3Cb5Aa651_Sanction,2022-12-22,Sanction,-6.0,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban,Girls,,Girl,Girls,AFG,Kabul,2022-12-22,English,Ngec_Coder-Vers001-B1-Run-001
20221224-6423-1F8256D902Eb_Request,2022-12-24,Request,0.0,Verbal Conflict,Diplomatic,Foreign Minister,Iran,Cabinet Minister,Iran 'S Foreign Ministry,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Kabul,2022-12-24,English,Ngec_Coder-Vers001-B1-Run-001
20221227-9902-A8A72Bcc7918_Protest_Demo,2022-12-27,Protest,-5.0,Material Conflict,Human_Rights,Afghan Women,Afghanistan,Women,Afghan Women,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Kabul,2022-12-27,English,Ngec_Coder-Vers001-B1-Run-001
20221227-1970-E4E88327606E_Threaten,2022-12-27,Threaten,-3.5,Verbal Conflict,Human_Rights,Un Security Council,United Nations,Security Council,Un Security Council,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Afghanistan,2022-12-27,English,Ngec_Coder-Vers001-B1-Run-001
20221227-3436-0B5A1200Db11_Assault_Targeted,2022-12-27,Assault,-10.0,Material Conflict,Religion_Ethnicity | Terrorism,Islamic State,,Salafi Jihadist,Islamic State  Group,Taliban,Afghanistan,Islamist Group,Senior Taliban Security Official,AFG,Badakhshan,2022-12-27,English,Ngec_Coder-Vers001-B1-Run-001
20221228-8015-51195F4Faebe_Threaten,2022-12-28,Threaten,-3.5,Verbal Conflict,Human_Rights | Health | Migration,United Nations,United Nations,,United Nations,Taliban,Afghanistan,Islamist Group,Taliban - Led Administration,AFG,Afghanistan,2022-12-28,English,Ngec_Coder-Vers001-B1-Run-001
20221229-9514-31B3Ce62D0Ea_Coerce,2022-12-29,Coerce,-7.0,Material Conflict,Migration,Taliban,Afghanistan,Islamist Group,Taliban,Women,,Women,Women,AFG,Afghanistan,2022-12-29,English,Ngec_Coder-Vers001-B1-Run-001
20221230-1290-C6B035669D3A_Coerce,2022-12-30,Coerce,-7.0,Material Conflict,Military | Migration,Taliban,Afghanistan,Islamist Group,Taliban Officials,Women,,Women,Women,AFG,Afghanistan,2022-12-30,English,Ngec_Coder-Vers001-B1-Run-001
20230101-1489-20348De1C954_Accuse,2023-01-01,Accuse,-3.0,Verbal Conflict,Military,Taliban,Afghanistan,Islamist Group,Taliban,Taliban,Afghanistan,Islamist Group,"No Claim Of Responsibility For Explosion That Caused Multiple Casualties , According To The Taliban",AFG,Kabul,2023-01-01,English,Ngec_Coder-Vers001-B1-Run-001
20230102-8534-74725779970D_Threaten,2023-01-02,Threaten,-3.5,Verbal Conflict,Terrorism,Government Of The Islamic Emirate Of Afghanistan,Afghanistan,Government,Taliban Government,Pakistan,Pakistan,,Pakistan,AFG,Afghanistan,2023-01-02,English,Ngec_Coder-Vers001-B1-Run-001
20230104-1787-73Aadd802E7D_Assault,2023-01-04,Assault,-9.0,Material Conflict,Military | Intelligence | Terrorism,Americans,United States,,Americans,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Kabul,2023-01-04,English,Ngec_Coder-Vers001-B1-Run-001
20230104-5621-4894Cae0Aa4C_Threaten,2023-01-04,Threaten,-3.5,Verbal Conflict,Diplomatic,Taliban,Afghanistan,Islamist Group,Afghan Taliban,Pakistan,Pakistan,,Pakistan,AFG,Kabul,2023-01-04,Arabic,Ngec_Coder-Vers001-B1-Run-001
20230105-1333-B48Df5346B8A_Coerce_Arrest,2023-01-05,Coerce,-7.0,Material Conflict,Religion_Ethnicity | Terrorism,Afghan Security Forces,Afghanistan,Security Force,Afghan Security Forces,Militants,,Militant,Militants,AFG,Kabul,2023-01-05,English,Ngec_Coder-Vers001-B1-Run-001
20230105-1333-B48Df5346B8A_Assault,2023-01-05,Assault,-9.0,Material Conflict,Religion_Ethnicity | Terrorism,Afghan Security Forces,Afghanistan,Security Force,Afghan Security Forces,Militants,,Militant,Militants,AFG,Kabul,2023-01-05,English,Ngec_Coder-Vers001-B1-Run-001
20230105-1441-C3E63628Bf0C_Assault,2023-01-05,Assault,-9.0,Material Conflict,Military | Religion_Ethnicity | Diplomatic | Terrorism,Taliban,Afghanistan,Islamist Group,Taliban,Islamic State,,Salafi Jihadist,Members Of The So - Called  Islamic State,AFG,Kabul,2023-01-05,English,Ngec_Coder-Vers001-B1-Run-001
20230105-1734-3957A635D590_Assault,2023-01-05,Assault,-9.0,Material Conflict,Military | Religion_Ethnicity | Diplomatic | Terrorism,Taliban,Afghanistan,Islamist Group,Taliban,Islamic State,,Salafi Jihadist,Islamic State Militants,AFG,Kabul,2023-01-05,English,Ngec_Coder-Vers001-B1-Run-001
20230105-1734-3957A635D590_Coerce_Arrest,2023-01-05,Coerce,-7.0,Material Conflict,Military | Religion_Ethnicity | Diplomatic | Terrorism,Taliban,Afghanistan,Islamist Group,Taliban,Islamic State,,Salafi Jihadist,Islamic State Militants,AFG,Kabul,2023-01-05,English,Ngec_Coder-Vers001-B1-Run-001
20230105-0061-4D4C6A9D58E9_Assault,2023-01-05,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Taliban,Afghanistan,Islamist Group,Taliban,Islamic State – Khorasan Province,,Islamic Front,Islamic State ( Is ) Fighters,AFG,Kabul City,2023-01-05,English,Ngec_Coder-Vers001-B1-Run-001
20230109-8465-3724Bec826F8_Accuse,2023-01-09,Accuse,-3.0,Verbal Conflict,Military,Protesters,,Protester,Protesters,"Prince Harry, Duke Of Sussex",United Kingdom,Monarch,Prince Harry,AFG,Southern Afghanistan,2023-01-09,English,Ngec_Coder-Vers001-B1-Run-001
20230110-4732-7814De82Ba31_Threaten,2023-01-10,Threaten,-3.5,Verbal Conflict,Military,United States,United States,,United States,Russia,Russia,,Russia,AFG,Afghanistan,2023-01-10,Russian,Ngec_Coder-Vers001-B1-Run-001
20230110-1863-Df563Bfd1779_Assault,2023-01-10,Assault,-9.0,Material Conflict,Military,"Prince Harry, Duke Of Sussex",United Kingdom,Monarch,Prince Harry,Taliban,Afghanistan,Islamist Group,Taliban Fighters,AFG,Afghanistan,2023-01-10,English,Ngec_Coder-Vers001-B1-Run-001
20230110-1863-Df563Bfd1779_Accuse,2023-01-10,Accuse,-3.0,Verbal Conflict,Military,Government Of The Islamic Emirate Of Afghanistan,Afghanistan,Government,The Taliban Government,"Prince Harry, Duke Of Sussex",United Kingdom,Monarch,Prince Harry,AFG,Afghanistan,2023-01-10,English,Ngec_Coder-Vers001-B1-Run-001
20230111-7250-Eb0Cda879C5A_Assault,2023-01-11,Assault,-9.0,Material Conflict,Religion_Ethnicity | Diplomatic | Terrorism,Islamic State,,Salafi Jihadist,Islamic State Terror Group,Foreign Minister,Afghanistan,Cabinet Minister,Afghanistan 'S Foreign Ministry,AFG,Kabul,2023-01-11,English,Ngec_Coder-Vers001-B1-Run-001
20230111-4265-3F16Be44204D_Assault,2023-01-11,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Suicide Bomber,,Suicide Bomber,Suicide Bomber,Foreign Minister,Afghanistan,Cabinet Minister,Afghan Foreign Ministry,AFG,Kabul,2023-01-11,Arabic,Ngec_Coder-Vers001-B1-Run-001
20230111-7467-4047046C1F54_Coerce,2023-01-11,Coerce,-7.0,Material Conflict,Military | Diplomatic | Terrorism,Taliban,Afghanistan,Islamist Group,Afghan Taliban,People,,Individuals,People,AFG,Kabul,2023-01-11,Chinese,Ngec_Coder-Vers001-B1-Run-001
20230111-9777-840A055Fcda6_Assault,2023-01-11,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Taliban,Afghanistan,Islamist Group,Taliban,Foreign Minister,Afghanistan,Cabinet Minister,Afghan Foreign Ministry,AFG,Kabul,2023-01-11,English,Ngec_Coder-Vers001-B1-Run-001
20230112-1063-7Bfc1Ecb0C39_Assault,2023-01-12,Assault,-9.0,Material Conflict,Diplomatic | Terrorism,Isis,,Islamic Militant,Isis,Foreign Minister,Afghanistan,Cabinet Minister,Afghan Foreign Ministry,AFG,Kabul,2023-01-12,Russian,Ngec_Coder-Vers001-B1-Run-001
20230112-3287-D369E051Cd2C_Accuse,2023-01-12,Accuse,-3.0,Verbal Conflict,Diplomatic | Terrorism,Moscow,Russia,Capital City,Moscow,Isis,,Islamic Militant,Isis,AFG,Kabul,2023-01-12,English,Ngec_Coder-Vers001-B1-Run-001
20230117-7364-C6Bacdc7B347_Assault,2023-01-17,Assault,-9.0,Material Conflict,Intelligence | Human_Rights | Diplomatic,"Prince Harry, Duke Of Sussex",United Kingdom,Monarch,Prince Harry,Iran,Iran,,Iran,AFG,Afghanistan,2023-01-17,English,Ngec_Coder-Vers001-B1-Run-001
20230117-7364-C6Bacdc7B347_Accuse,2023-01-17,Accuse,-3.0,Verbal Conflict,Intelligence | Human_Rights | Diplomatic,Iran,Iran,,Iran,"Prince Harry, Duke Of Sussex",United Kingdom,Monarch,Prince Harry,AFG,Afghanistan,2023-01-17,English,Ngec_Coder-Vers001-B1-Run-001
20230118-2110-28Cb9Bde5Dd7_Accuse,2023-01-18,Accuse,-3.0,Verbal Conflict,,Afghan Commentators,Afghanistan,Commentator,Afghan Commentators,Iran,Iran,,Iran,AFG,Afghanistan,2023-01-18,English,Ngec_Coder-Vers001-B1-Run-001
20230118-5371-2Ea7C7E7E123_Coerce,2023-01-18,Coerce,-7.0,Material Conflict,,Taliban,Afghanistan,Islamist Group,Taliban Authorities,Occultic;Nine,Japan,"No Code Identified, But Country Found",Nine People,AFG,Kandahar Province,2023-01-18,English,Ngec_Coder-Vers001-B1-Run-001
20230119-1906-3Dee74Ad5831_Request,2023-01-19,Request,0.0,Verbal Conflict,Human_Rights | Diplomatic,Roza Otunbayeva,Kyrgyzstan,"Previously Held A Gov Role, So Coded As Eli. Extracted Countries Don'T Match: ['Gbr', 'Kgz']",Roza Otunbayeva,Amir Khan Muttaqi,Afghanistan,Foreign Minister,Amir Khan Muttaqi,AFG,Kabul,2023-01-19,English,Ngec_Coder-Vers001-B1-Run-001
20230120-3479-85E41574Acc0_Sanction,2023-01-20,Sanction,-6.0,Material Conflict,Religion_Ethnicity,Un,United Nations,,Un,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Afghanistan,2023-01-20,English,Ngec_Coder-Vers001-B1-Run-001
20230121-8151-529B1Fdb5559_Accuse,2023-01-21,Accuse,-3.0,Verbal Conflict,Diplomatic | Terrorism,Moscow,Russia,Capital City,Moscow,Us,United States,,Us,AFG,Afghanistan,2023-01-21,Arabic,Ngec_Coder-Vers001-B1-Run-001
20230123-8280-007A36B28362_Accuse,2023-01-23,Accuse,-3.0,Verbal Conflict,Human_Rights,Taliban,Afghanistan,Islamist Group,Taliban De Facto Government,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Afghanistan,2023-01-23,English,Ngec_Coder-Vers001-B1-Run-001
20230201-0022-A1973B109F23_Threaten,2023-02-01,Threaten,-3.5,Verbal Conflict,,Taliban,Afghanistan,Islamist Group,Taliban,United Nations,United Nations,,United Nations,AFG,Afghanistan,2023-02-01,English,Ngec_Coder-Vers001-B1-Run-001
20230203-6076-87A4E8C23853_Request,2023-02-03,Request,0.0,Verbal Conflict,,António Guterres,United Nations,Secretary Of State,Un Secretary General Antonio Guterres,Taliban,Afghanistan,Islamist Group,Taliban Authorities,AFG,Afghanistan,2023-02-03,English,Ngec_Coder-Vers001-B1-Run-001
20230212-8659-85F304032E48_Accuse,2023-02-12,Accuse,-3.0,Verbal Conflict,Diplomatic | Terrorism,Russia,Russia,,Russia,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Afghanistan,2023-02-12,Russian,Ngec_Coder-Vers001-B1-Run-001
20230214-8308-Ffe4D826Aa87_Assault,2023-02-14,Assault,-9.0,Material Conflict,Military | Religion_Ethnicity | Terrorism,Taliban,Afghanistan,Islamist Group,Taliban Intelligence Forces,Islamic State,,Salafi Jihadist,Islamic State Group Militants,AFG,Kabul,2023-02-14,English,Ngec_Coder-Vers001-B1-Run-001
20230214-0180-5Be325Cce16A_Assault,2023-02-14,Assault,-9.0,Material Conflict,Religion_Ethnicity | Terrorism,Taliban,Afghanistan,Islamist Group,Taliban,Islamic State,,Salafi Jihadist,Islamic State Militants,AFG,Kabul,2023-02-14,English,Ngec_Coder-Vers001-B1-Run-001
20230220-2681-1A153F486Ef0_Accuse,2023-02-20,Accuse,-3.0,Verbal Conflict,,Taliban,Afghanistan,Islamist Group,Taliban Officials,Americans,United States,,Americans,AFG,Kabul,2023-02-20,English,Ngec_Coder-Vers001-B1-Run-001
20230220-6537-153B736B979E_Assault,2023-02-20,Assault,-9.0,Material Conflict,Terrorism,Taliban,Afghanistan,Islamist Group,Taliban,Ayman Al-Zawahiri,,Islamic Militant,Ayman Al - Zawahiri,AFG,Kabul,2023-02-20,English,Ngec_Coder-Vers001-B1-Run-001
20230222-4183-Af59D1F686Eb_Aid,2023-02-22,Aid,10.0,Material Cooperation,Diplomatic | Terrorism,Taliban,Afghanistan,Islamist Group,Taliban,Iran,Iran,,Iran,AFG,Kabul,2023-02-22,English,Ngec_Coder-Vers001-B1-Run-001
20230222-5094-98Ae8F08F3F1_Mobilize,2023-02-22,Mobilize,-5.5,Material Conflict,Intelligence | Diplomatic,Pakistan,Pakistan,,Pakistan,Government Of The Islamic Emirate Of Afghanistan,Afghanistan,Government,Taliban Government,AFG,Kabul,2023-02-22,English,Ngec_Coder-Vers001-B1-Run-001
20230222-2226-5A2A4D8Da46A_Threaten,2023-02-22,Threaten,-3.5,Verbal Conflict,Intelligence | Terrorism,Taliban,Afghanistan,Islamist Group,Taliban Government Officials,Taliban,Afghanistan,Islamist Group,Afghan Taliban,AFG,Kabul,2023-02-22,English,Ngec_Coder-Vers001-B1-Run-001
20230225-7806-9Aba5C9B514D_Retreat,2023-02-25,Retreat,6.5,Material Cooperation,Military,Taliban,Afghanistan,Islamist Group,Afghan Taliban,Tehreek - E - Taliban Pakistan,Pakistan,,Tehreek - E - Taliban Pakistan,AFG,Kabul,2023-02-25,English,Ngec_Coder-Vers001-B1-Run-001
20230225-7545-2892849A1909_Retreat,2023-02-25,Retreat,6.5,Material Cooperation,Military,Taliban Regime,,Communist Rebel,Taliban Regime,Afghanistan,Afghanistan,,Afghanistan,AFG,Panjshir; Andarab,2023-02-25,Russian,Ngec_Coder-Vers001-B1-Run-001
20230228-8914-Cd10B2A4306C_Assault,2023-02-28,Assault,-9.0,Material Conflict,Religion_Ethnicity | Terrorism,Taliban,Afghanistan,Islamist Group,Taliban Security Forces,Islamic State,,Salafi Jihadist,Senior Regional Members Of The Islamic State Group,AFG,Afghanistan,2023-02-28,English,Ngec_Coder-Vers001-B1-Run-001
20230228-4103-Eca0B9656530_Mobilize,2023-02-28,Mobilize,-5.5,Material Conflict,Terrorism,Taliban,Afghanistan,Islamist Group,The Taliban,Pakistani Officials,Pakistan,Administrative Official,Pakistani Officials,AFG,Kabul,2023-02-28,English,Ngec_Coder-Vers001-B1-Run-001
20230228-4103-Eca0B9656530_Retreat,2023-02-28,Retreat,6.5,Material Cooperation,Terrorism,Taliban,Afghanistan,Islamist Group,The Taliban,Pakistani Officials,Pakistan,Administrative Official,Pakistani Officials,AFG,Kabul,2023-02-28,English,Ngec_Coder-Vers001-B1-Run-001
20230228-4103-Eca0B9656530_Concede,2023-02-28,Concede,4.5,Verbal Cooperation,Terrorism,Taliban,Afghanistan,Islamist Group,The Taliban,Pakistani Officials,Pakistan,Administrative Official,Pakistani Officials,AFG,Kabul,2023-02-28,English,Ngec_Coder-Vers001-B1-Run-001
20230228-2110-706680Eed443_Coerce_Arrest,2023-02-28,Coerce,-7.0,Material Conflict,Military | Diplomatic | Terrorism,Taliban,Afghanistan,Islamist Group,Afghan Taliban Administration,Islamic State – Khorasan Province,,Islamic Front,Iskp Officer,AFG,Kabul,2023-02-28,English,Ngec_Coder-Vers001-B1-Run-001
20230228-1097-28C02215Da99_Assault,2023-02-28,Assault,-9.0,Material Conflict,Military | Intelligence | Terrorism,Taliban,Afghanistan,Islamist Group,The Taliban,Islamic State,,Salafi Jihadist,Islamic State ( Is ) Militants,AFG,Kabul,2023-02-28,English,Ngec_Coder-Vers001-B1-Run-001
20230304-9502-93C8Dd7C10Cc_Assault,2023-03-04,Assault,-9.0,Material Conflict,Religion_Ethnicity | Terrorism,Afghan Security Forces,Afghanistan,Security Force,Afghan Security Forces,Militants,,Militant,Militants,AFG,Western Afghanistan,2023-03-04,English,Ngec_Coder-Vers001-B1-Run-001
20230304-9192-93C8Dd7C10Cc_Assault,2023-03-04,Assault,-9.0,Material Conflict,Religion_Ethnicity | Terrorism,Afghan Security Forces,Afghanistan,Security Force,Afghan Security Forces,Militants,,Militant,Militants,AFG,Western Afghanistan,2023-03-04,English,Ngec_Coder-Vers001-B1-Run-001
20230304-6660-Cef2163773Fc_Assault,2023-03-04,Assault,-9.0,Material Conflict,Religion_Ethnicity | Terrorism,Afghan Security Forces,Afghanistan,Security Force,Afghan Security Forces,Militants,,Militant,Militants,AFG,Western Afghanistan,2023-03-04,English,Ngec_Coder-Vers001-B1-Run-001
20230305-7921-3276Bcb316D4_Request,2023-03-05,Request,0.0,Verbal Conflict,,Iran,Iran,,Iran,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Afghanistan,2023-03-05,English,Ngec_Coder-Vers001-B1-Run-001
20230308-2730-057B3A4A89F8_Protest_Demo,2023-03-08,Protest,-5.0,Material Conflict,,Women,,Women,Women,Government Of The Islamic Emirate Of Afghanistan,Afghanistan,Government,Taliban Government,AFG,Kabul,2023-03-08,English,Ngec_Coder-Vers001-B1-Run-001
20230308-5622-057B3A4A89F8_Protest_Demo,2023-03-08,Protest,-5.0,Material Conflict,,Women,,Women,Women,Government Of The Islamic Emirate Of Afghanistan,Afghanistan,Government,Taliban Government,AFG,Kabul,2023-03-08,English,Ngec_Coder-Vers001-B1-Run-001
20230309-3586-97Ec6230Eed0_Protest_Demo,2023-03-09,Protest,-5.0,Material Conflict,,Afghan Women,Afghanistan,Women,Afghan Women,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Ghor Province; Kabul City,2023-03-09,English,Ngec_Coder-Vers001-B1-Run-001
20230309-0958-9Dd469F40Db7_Coerce,2023-03-09,Coerce,-7.0,Material Conflict,Human_Rights,Taliban,Afghanistan,Islamist Group,Taliban,Taliban,Afghanistan,Islamist Group,The Taliban,AFG,Afghanistan,2023-03-09,French,Ngec_Coder-Vers001-B1-Run-001
20230309-3054-D6906A90B038_Assault,2023-03-09,Assault,-9.0,Material Conflict,Terrorism,Taliban,Afghanistan,Islamist Group,Taliban,Taliban,Afghanistan,Islamist Group,Taliban Governor,AFG,Mazar - I - Sharif,2023-03-09,English,Ngec_Coder-Vers001-B1-Run-001
20230309-1923-7Dca202336Ad_Request,2023-03-09,Request,0.0,Verbal Conflict,,Abdul Kabir,Afghanistan,Deputy Prime Minister,Mawlawi Abdul Kabir,Taliban,Afghanistan,Islamist Group,Taliban,AFG,Afghanistan,2023-03-09,English,Ngec_Coder-Vers001-B1-Run-001
